timestamp,campaign,country,ad_network,installs,clicks,impressions,cost,revenue_d1,retention_d1,daily_budget
2026-05-02 01:00:00,BrandAware_DE,DE,meta,66,306,14276,45.88,20.81,0.317,1500
2026-05-02 02:00:00,BrandAware_DE,DE,meta,54,599,8653,41.2,24.57,0.316,1500
2026-05-02 02:00:00,CreativeTest_US,US,tiktok,76,365,8565,23.0,14.66,0.344,800
2026-05-02 02:00:00,SummerBoost_US,US,meta,47,419,10398,115.04,60.07,0.377,3500
2026-05-02 02:00:00,InstallDrive_DE,DE,meta,59,254,14221,64.13,35.02,0.45,2000
2026-05-02 02:00:00,RetargetPro_UK,UK,tiktok,70,205,10893,34.13,18.05,0.422,1200
2026-05-02 03:00:00,CreativeTest_US,US,tiktok,67,526,13487,27.11,14.06,0.355,800
2026-05-02 03:00:00,RetargetPro_UK,UK,tiktok,64,202,9738,35.61,20.25,0.303,1200
2026-05-02 03:00:00,InstallDrive_DE,DE,meta,51,245,9129,75.91,42.56,0.352,2000
2026-05-02 03:00:00,SummerBoost_US,US,meta,96,523,11019,125.46,79.57,0.376,3500
2026-05-02 03:00:00,BrandAware_DE,DE,meta,39,546,12263,40.17,18.16,0.407,1500
2026-05-02 04:00:00,SummerBoost_US,US,meta,54,408,13133,102.58,63.34,0.374,3500
2026-05-02 04:00:00,CreativeTest_US,US,tiktok,32,597,8819,26.27,15.2,0.424,800
2026-05-02 04:00:00,InstallDrive_DE,DE,meta,76,259,13963,58.77,35.84,0.375,2000
2026-05-02 04:00:00,BrandAware_DE,DE,meta,53,364,9547,48.19,22.76,0.448,1500
2026-05-02 04:00:00,RetargetPro_UK,UK,tiktok,98,406,12426,33.43,15.71,0.417,1200
2026-05-02 05:00:00,BrandAware_DE,DE,meta,57,250,13060,55.03,27.46,0.34,1500
2026-05-02 05:00:00,CreativeTest_US,US,tiktok,107,589,11889,24.76,12.6,0.303,800
2026-05-02 05:00:00,SummerBoost_US,US,meta,40,216,13599,92.88,57.44,0.308,3500
2026-05-02 05:00:00,InstallDrive_DE,DE,meta,76,570,11752,65.43,38.75,0.376,2000
2026-05-02 05:00:00,RetargetPro_UK,UK,tiktok,114,533,10413,25.45,14.51,0.415,1200
2026-05-02 06:00:00,InstallDrive_DE,DE,meta,111,230,12358,55.53,35.8,0.422,2000
2026-05-02 06:00:00,BrandAware_DE,DE,meta,102,433,10883,43.47,19.59,0.364,1500
2026-05-02 06:00:00,CreativeTest_US,US,tiktok,96,445,14141,23.41,11.31,0.343,800
2026-05-02 06:00:00,RetargetPro_UK,UK,tiktok,99,313,14327,37.65,23.94,0.447,1200
2026-05-02 06:00:00,SummerBoost_US,US,meta,80,312,8543,96.92,49.7,0.411,3500
2026-05-02 07:00:00,RetargetPro_UK,UK,tiktok,33,494,13512,33.9,18.96,0.322,1200
2026-05-02 07:00:00,CreativeTest_US,US,tiktok,75,430,13778,28.04,13.58,0.392,800
2026-05-02 07:00:00,InstallDrive_DE,DE,meta,31,544,13500,75.12,38.41,0.414,2000
2026-05-02 07:00:00,BrandAware_DE,DE,meta,48,205,12322,50.84,28.81,0.33,1500
2026-05-02 07:00:00,SummerBoost_US,US,meta,31,561,10338,123.09,76.48,0.356,3500
2026-05-02 08:00:00,SummerBoost_US,US,meta,51,261,12964,94.79,49.57,0.444,3500
2026-05-02 08:00:00,InstallDrive_DE,DE,meta,42,599,11380,59.21,31.92,0.348,2000
2026-05-02 08:00:00,CreativeTest_US,US,tiktok,60,501,13253,19.4,12.32,0.39,800
2026-05-02 08:00:00,BrandAware_DE,DE,meta,92,350,14368,51.55,23.82,0.432,1500
2026-05-02 08:00:00,RetargetPro_UK,UK,tiktok,38,334,13556,25.32,13.69,0.426,1200
2026-05-02 09:00:00,BrandAware_DE,DE,meta,50,431,12542,43.26,20.52,0.405,1500
2026-05-02 09:00:00,RetargetPro_UK,UK,tiktok,59,404,14913,34.6,22.34,0.371,1200
2026-05-02 09:00:00,InstallDrive_DE,DE,meta,42,354,12186,57.7,34.57,0.311,2000
2026-05-02 09:00:00,SummerBoost_US,US,meta,119,230,12205,120.88,61.91,0.403,3500
2026-05-02 09:00:00,CreativeTest_US,US,tiktok,99,525,14552,18.65,10.28,0.393,800
2026-05-02 10:00:00,RetargetPro_UK,UK,tiktok,48,252,8130,43.91,22.09,0.376,1200
2026-05-02 10:00:00,CreativeTest_US,US,tiktok,39,322,11919,24.65,13.82,0.306,800
2026-05-02 10:00:00,BrandAware_DE,DE,meta,101,330,13547,45.72,20.79,0.423,1500
2026-05-02 10:00:00,SummerBoost_US,US,meta,97,482,9008,115.64,52.29,0.331,3500
2026-05-02 10:00:00,InstallDrive_DE,DE,meta,98,218,13740,73.76,39.12,0.408,2000
2026-05-02 11:00:00,RetargetPro_UK,UK,tiktok,38,218,8362,33.47,21.29,0.375,1200
2026-05-02 11:00:00,BrandAware_DE,DE,meta,97,282,12158,50.56,23.76,0.311,1500
2026-05-02 11:00:00,SummerBoost_US,US,meta,77,502,10714,96.55,46.65,0.425,3500
2026-05-02 11:00:00,CreativeTest_US,US,tiktok,69,457,11021,20.57,13.03,0.446,800
2026-05-02 11:00:00,InstallDrive_DE,DE,meta,110,566,10791,61.71,33.75,0.417,2000
2026-05-02 12:00:00,RetargetPro_UK,UK,tiktok,117,588,14908,35.09,21.82,0.367,1200
2026-05-02 12:00:00,SummerBoost_US,US,meta,116,595,14442,123.56,80.07,0.321,3500
2026-05-02 12:00:00,BrandAware_DE,DE,meta,32,319,10373,56.33,28.86,0.399,1500
2026-05-02 12:00:00,InstallDrive_DE,DE,meta,56,355,13604,74.12,38.22,0.421,2000
2026-05-02 12:00:00,CreativeTest_US,US,tiktok,113,319,9260,20.63,11.25,0.431,800
2026-05-02 13:00:00,SummerBoost_US,US,meta,70,401,11891,105.7,49.26,0.413,3500
2026-05-02 13:00:00,CreativeTest_US,US,tiktok,75,589,9226,18.66,8.55,0.334,800
2026-05-02 13:00:00,BrandAware_DE,DE,meta,86,595,12071,48.5,26.88,0.357,1500
2026-05-02 13:00:00,RetargetPro_UK,UK,tiktok,55,251,9811,42.11,22.23,0.38,1200
2026-05-02 13:00:00,InstallDrive_DE,DE,meta,53,234,11287,79.93,49.87,0.432,2000
2026-05-02 14:00:00,RetargetPro_UK,UK,tiktok,50,590,14383,31.03,14.16,0.359,1200
2026-05-02 14:00:00,InstallDrive_DE,DE,meta,115,324,8310,63.15,32.04,0.32,2000
2026-05-02 14:00:00,SummerBoost_US,US,meta,73,373,8288,96.03,46.69,0.436,3500
2026-05-02 14:00:00,CreativeTest_US,US,tiktok,94,537,10384,24.76,12.72,0.439,800
2026-05-02 14:00:00,BrandAware_DE,DE,meta,83,253,12686,57.18,34.74,0.364,1500
2026-05-02 15:00:00,SummerBoost_US,US,meta,34,576,11285,99.31,50.49,0.374,3500
2026-05-02 15:00:00,BrandAware_DE,DE,meta,94,332,10933,40.72,25.24,0.338,1500
2026-05-02 15:00:00,InstallDrive_DE,DE,meta,118,400,8029,78.07,35.19,0.321,2000
2026-05-02 15:00:00,RetargetPro_UK,UK,tiktok,48,425,9305,38.6,18.77,0.401,1200
2026-05-02 15:00:00,CreativeTest_US,US,tiktok,59,303,12350,28.02,17.63,0.373,800
2026-05-02 16:00:00,SummerBoost_US,US,meta,95,434,14969,93.36,46.56,0.427,3500
2026-05-02 16:00:00,CreativeTest_US,US,tiktok,99,557,12084,25.9,12.11,0.371,800
2026-05-02 16:00:00,InstallDrive_DE,DE,meta,52,298,9540,55.97,27.71,0.398,2000
2026-05-02 16:00:00,RetargetPro_UK,UK,tiktok,75,305,10609,31.98,18.98,0.37,1200
2026-05-02 16:00:00,BrandAware_DE,DE,meta,94,487,14184,54.12,29.52,0.329,1500
2026-05-02 17:00:00,SummerBoost_US,US,meta,87,541,11453,115.97,67.73,0.414,3500
2026-05-02 17:00:00,InstallDrive_DE,DE,meta,76,331,10799,76.71,43.76,0.404,2000
2026-05-02 17:00:00,BrandAware_DE,DE,meta,30,537,14206,44.41,24.51,0.365,1500
2026-05-02 17:00:00,RetargetPro_UK,UK,tiktok,62,461,10486,42.05,23.73,0.332,1200
2026-05-02 17:00:00,CreativeTest_US,US,tiktok,49,460,9937,18.75,8.45,0.349,800
2026-05-02 18:00:00,CreativeTest_US,US,tiktok,57,435,11687,21.62,14.01,0.441,800
2026-05-02 18:00:00,InstallDrive_DE,DE,meta,62,376,12305,54.79,28.17,0.445,2000
2026-05-02 18:00:00,BrandAware_DE,DE,meta,91,456,10572,40.74,21.88,0.434,1500
2026-05-02 18:00:00,RetargetPro_UK,UK,tiktok,68,560,8293,25.78,14.15,0.319,1200
2026-05-02 18:00:00,SummerBoost_US,US,meta,95,223,12296,111.58,57.76,0.427,3500
2026-05-02 19:00:00,RetargetPro_UK,UK,tiktok,51,581,10398,39.94,19.02,0.421,1200
2026-05-02 19:00:00,SummerBoost_US,US,meta,73,332,10566,120.75,74.91,0.376,3500
2026-05-02 19:00:00,InstallDrive_DE,DE,meta,52,448,11546,63.53,39.2,0.4,2000
2026-05-02 19:00:00,BrandAware_DE,DE,meta,39,214,12541,51.21,32.14,0.389,1500
2026-05-02 19:00:00,CreativeTest_US,US,tiktok,41,400,11186,22.98,13.32,0.41,800
2026-05-02 20:00:00,InstallDrive_DE,DE,meta,80,336,9942,76.55,44.74,0.396,2000
2026-05-02 20:00:00,BrandAware_DE,DE,meta,104,215,11201,42.45,22.1,0.441,1500
2026-05-02 20:00:00,SummerBoost_US,US,meta,57,563,11016,124.01,64.25,0.375,3500
2026-05-02 20:00:00,CreativeTest_US,US,tiktok,56,346,11509,19.49,10.06,0.407,800
2026-05-02 20:00:00,RetargetPro_UK,UK,tiktok,50,574,14345,39.21,23.24,0.449,1200
2026-05-02 21:00:00,RetargetPro_UK,UK,tiktok,60,395,12245,28.26,15.65,0.38,1200
2026-05-02 21:00:00,InstallDrive_DE,DE,meta,48,275,9001,78.95,44.98,0.362,2000
2026-05-02 21:00:00,BrandAware_DE,DE,meta,61,554,13620,47.51,25.67,0.309,1500
2026-05-02 21:00:00,CreativeTest_US,US,tiktok,86,535,13223,28.05,12.89,0.326,800
2026-05-02 21:00:00,SummerBoost_US,US,meta,77,539,12109,94.2,49.9,0.438,3500
2026-05-02 22:00:00,CreativeTest_US,US,tiktok,52,219,14238,18.05,9.94,0.379,800
2026-05-02 22:00:00,BrandAware_DE,DE,meta,110,277,11905,54.36,29.42,0.342,1500
2026-05-02 22:00:00,SummerBoost_US,US,meta,65,452,12402,103.55,50.57,0.304,3500
2026-05-02 22:00:00,InstallDrive_DE,DE,meta,83,388,8744,51.85,31.86,0.332,2000
2026-05-02 22:00:00,RetargetPro_UK,UK,tiktok,70,271,13473,25.28,16.07,0.34,1200
2026-05-02 23:00:00,BrandAware_DE,DE,meta,73,337,13085,52.44,29.44,0.335,1500
2026-05-02 23:00:00,CreativeTest_US,US,tiktok,89,378,9344,22.62,10.19,0.401,800
2026-05-02 23:00:00,SummerBoost_US,US,meta,113,443,9242,107.93,55.21,0.39,3500
2026-05-02 23:00:00,InstallDrive_DE,DE,meta,75,521,9840,58.3,26.59,0.422,2000
2026-05-02 23:00:00,RetargetPro_UK,UK,tiktok,33,303,12291,27.16,13.53,0.341,1200
2026-05-03 00:00:00,InstallDrive_DE,DE,meta,45,463,11740,51.55,30.99,0.353,2000
2026-05-03 00:00:00,BrandAware_DE,DE,meta,86,319,8862,57.58,27.32,0.369,1500
2026-05-03 00:00:00,SummerBoost_US,US,meta,67,202,11965,118.12,68.13,0.447,3500
2026-05-03 00:00:00,CreativeTest_US,US,tiktok,41,221,10390,18.27,10.16,0.434,800
2026-05-03 00:00:00,RetargetPro_UK,UK,tiktok,61,213,13771,28.86,15.17,0.358,1200
2026-05-03 01:00:00,RetargetPro_UK,UK,tiktok,60,592,9955,31.56,14.77,0.304,1200
2026-05-03 01:00:00,BrandAware_DE,DE,meta,69,397,14233,48.63,27.78,0.324,1500
2026-05-03 01:00:00,SummerBoost_US,US,meta,85,521,9946,109.1,65.71,0.435,3500
2026-05-03 01:00:00,InstallDrive_DE,DE,meta,54,355,9657,75.78,38.61,0.332,2000
2026-05-03 01:00:00,CreativeTest_US,US,tiktok,81,325,14063,25.3,14.83,0.318,800
2026-05-03 02:00:00,CreativeTest_US,US,tiktok,40,469,9158,29.69,15.99,0.352,800
2026-05-03 02:00:00,SummerBoost_US,US,meta,55,488,11605,121.28,75.6,0.317,3500
2026-05-03 02:00:00,RetargetPro_UK,UK,tiktok,56,280,9581,44.82,28.49,0.376,1200
2026-05-03 02:00:00,BrandAware_DE,DE,meta,43,261,9167,55.13,28.24,0.395,1500
2026-05-03 02:00:00,InstallDrive_DE,DE,meta,57,564,9729,56.09,28.8,0.312,2000
2026-05-03 03:00:00,InstallDrive_DE,DE,meta,110,263,11514,76.38,35.25,0.332,2000
2026-05-03 03:00:00,CreativeTest_US,US,tiktok,97,499,14162,24.51,12.29,0.326,800
2026-05-03 03:00:00,BrandAware_DE,DE,meta,64,450,8268,52.8,32.64,0.394,1500
2026-05-03 03:00:00,SummerBoost_US,US,meta,95,402,14742,107.6,60.32,0.398,3500
2026-05-03 03:00:00,RetargetPro_UK,UK,tiktok,77,519,13296,31.29,18.92,0.415,1200
2026-05-03 04:00:00,CreativeTest_US,US,tiktok,56,268,13838,20.04,9.1,0.308,800
2026-05-03 04:00:00,BrandAware_DE,DE,meta,70,344,13874,45.87,24.12,0.363,1500
2026-05-03 04:00:00,RetargetPro_UK,UK,tiktok,73,537,13133,33.69,20.33,0.421,1200
2026-05-03 04:00:00,SummerBoost_US,US,meta,39,587,10917,101.53,60.59,0.412,3500
2026-05-03 04:00:00,InstallDrive_DE,DE,meta,111,565,10919,76.7,44.94,0.336,2000
2026-05-03 05:00:00,RetargetPro_UK,UK,tiktok,57,505,14268,43.58,20.43,0.449,1200
2026-05-03 05:00:00,SummerBoost_US,US,meta,61,454,14892,94.95,43.51,0.417,3500
2026-05-03 05:00:00,BrandAware_DE,DE,meta,59,251,8494,45.79,20.92,0.341,1500
2026-05-03 05:00:00,InstallDrive_DE,DE,meta,60,367,9750,53.86,28.33,0.386,2000
2026-05-03 05:00:00,CreativeTest_US,US,tiktok,113,333,11214,18.88,8.77,0.368,800
2026-05-03 06:00:00,SummerBoost_US,US,meta,108,395,14742,108.6,70.11,0.362,3500
2026-05-03 06:00:00,CreativeTest_US,US,tiktok,42,298,14085,28.93,15.36,0.367,800
2026-05-03 06:00:00,InstallDrive_DE,DE,meta,62,553,9478,68.32,34.79,0.352,2000
2026-05-03 06:00:00,BrandAware_DE,DE,meta,97,257,10967,49.56,30.29,0.381,1500
2026-05-03 06:00:00,RetargetPro_UK,UK,tiktok,33,508,11118,38.12,17.41,0.416,1200
2026-05-03 07:00:00,CreativeTest_US,US,tiktok,63,297,14738,18.45,9.38,0.318,800
2026-05-03 07:00:00,InstallDrive_DE,DE,meta,100,516,14471,59.66,33.67,0.342,2000
2026-05-03 07:00:00,BrandAware_DE,DE,meta,48,541,13325,39.97,25.8,0.302,1500
2026-05-03 07:00:00,SummerBoost_US,US,meta,101,229,14898,93.39,52.4,0.42,3500
2026-05-03 07:00:00,RetargetPro_UK,UK,tiktok,101,495,8652,37.05,23.02,0.315,1200
2026-05-03 08:00:00,BrandAware_DE,DE,meta,83,566,13572,53.85,27.81,0.39,1500
2026-05-03 08:00:00,RetargetPro_UK,UK,tiktok,118,310,13263,25.85,13.95,0.34,1200
2026-05-03 08:00:00,InstallDrive_DE,DE,meta,34,550,14148,72.14,34.93,0.364,2000
2026-05-03 08:00:00,SummerBoost_US,US,meta,70,569,9862,91.48,47.98,0.307,3500
2026-05-03 08:00:00,CreativeTest_US,US,tiktok,61,240,11469,19.19,9.03,0.372,800
2026-05-03 09:00:00,SummerBoost_US,US,meta,39,347,13758,117.01,69.35,0.416,3500
2026-05-03 09:00:00,BrandAware_DE,DE,meta,57,344,8941,38.17,17.9,0.315,1500
2026-05-03 09:00:00,CreativeTest_US,US,tiktok,69,519,11926,19.65,8.86,0.329,800
2026-05-03 09:00:00,RetargetPro_UK,UK,tiktok,65,588,10899,33.5,20.97,0.341,1200
2026-05-03 09:00:00,InstallDrive_DE,DE,meta,38,394,13093,52.84,27.46,0.443,2000
2026-05-03 10:00:00,CreativeTest_US,US,tiktok,117,294,8641,28.99,15.4,0.361,800
2026-05-03 10:00:00,InstallDrive_DE,DE,meta,85,442,9291,61.44,28.13,0.39,2000
2026-05-03 10:00:00,BrandAware_DE,DE,meta,84,346,8424,48.52,26.25,0.404,1500
2026-05-03 10:00:00,SummerBoost_US,US,meta,96,546,8056,122.03,56.11,0.335,3500
2026-05-03 10:00:00,RetargetPro_UK,UK,tiktok,112,557,14027,31.56,17.37,0.363,1200
2026-05-03 11:00:00,InstallDrive_DE,DE,meta,100,236,12364,72.56,38.8,0.345,2000
2026-05-03 11:00:00,CreativeTest_US,US,tiktok,94,504,13601,25.52,12.42,0.316,800
2026-05-03 11:00:00,SummerBoost_US,US,meta,85,240,13176,124.33,56.06,0.377,3500
2026-05-03 11:00:00,RetargetPro_UK,UK,tiktok,53,387,10981,35.05,16.84,0.353,1200
2026-05-03 11:00:00,BrandAware_DE,DE,meta,69,206,9305,53.55,33.84,0.366,1500
2026-05-03 12:00:00,BrandAware_DE,DE,meta,37,537,9896,53.97,33.84,0.362,1500
2026-05-03 12:00:00,CreativeTest_US,US,tiktok,87,375,12929,19.66,10.0,0.346,800
2026-05-03 12:00:00,InstallDrive_DE,DE,meta,34,437,11797,50.74,27.2,0.433,2000
2026-05-03 12:00:00,SummerBoost_US,US,meta,77,470,9840,106.05,66.72,0.401,3500
2026-05-03 12:00:00,RetargetPro_UK,UK,tiktok,79,426,12258,41.48,20.8,0.445,1200
2026-05-03 13:00:00,BrandAware_DE,DE,meta,117,297,14281,49.82,31.48,0.402,1500
2026-05-03 13:00:00,CreativeTest_US,US,tiktok,53,560,11953,23.53,13.66,0.376,800
2026-05-03 13:00:00,SummerBoost_US,US,meta,51,301,8207,124.11,64.49,0.428,3500
2026-05-03 13:00:00,RetargetPro_UK,UK,tiktok,100,203,10893,44.35,27.39,0.321,1200
2026-05-03 13:00:00,InstallDrive_DE,DE,meta,67,297,8613,70.53,32.6,0.323,2000
2026-05-03 14:00:00,CreativeTest_US,US,tiktok,79,280,10918,27.86,15.21,0.309,800
2026-05-03 14:00:00,BrandAware_DE,DE,meta,58,463,8307,50.86,31.35,0.371,1500
2026-05-03 14:00:00,InstallDrive_DE,DE,meta,59,464,12018,70.1,37.7,0.41,2000
2026-05-03 14:00:00,SummerBoost_US,US,meta,93,319,14317,105.88,53.47,0.433,3500
2026-05-03 14:00:00,RetargetPro_UK,UK,tiktok,80,410,14486,41.36,23.44,0.34,1200
2026-05-03 15:00:00,InstallDrive_DE,DE,meta,46,547,13013,79.77,47.93,0.428,2000
2026-05-03 15:00:00,RetargetPro_UK,UK,tiktok,113,266,9189,27.3,15.36,0.408,1200
2026-05-03 15:00:00,CreativeTest_US,US,tiktok,53,355,8720,27.65,16.6,0.431,800
2026-05-03 15:00:00,BrandAware_DE,DE,meta,54,527,11402,44.97,25.48,0.37,1500
2026-05-03 15:00:00,SummerBoost_US,US,meta,46,546,12132,93.39,48.41,0.408,3500
2026-05-03 16:00:00,CreativeTest_US,US,tiktok,61,440,14979,23.12,11.3,0.398,800
2026-05-03 16:00:00,SummerBoost_US,US,meta,78,522,10974,101.85,54.14,0.321,3500
2026-05-03 16:00:00,BrandAware_DE,DE,meta,117,564,10743,48.33,25.47,0.359,1500
2026-05-03 16:00:00,InstallDrive_DE,DE,meta,104,559,13308,71.91,43.89,0.44,2000
2026-05-03 16:00:00,RetargetPro_UK,UK,tiktok,60,223,9821,41.32,19.15,0.377,1200
2026-05-03 17:00:00,CreativeTest_US,US,tiktok,82,332,10960,19.86,12.45,0.355,800
2026-05-03 17:00:00,SummerBoost_US,US,meta,81,247,14991,129.9,76.66,0.389,3500
2026-05-03 17:00:00,BrandAware_DE,DE,meta,48,419,8386,52.46,27.6,0.358,1500
2026-05-03 17:00:00,InstallDrive_DE,DE,meta,44,390,12118,65.45,40.59,0.365,2000
2026-05-03 17:00:00,RetargetPro_UK,UK,tiktok,53,317,12184,38.26,18.13,0.441,1200
2026-05-03 18:00:00,RetargetPro_UK,UK,tiktok,53,557,9828,31.47,17.86,0.408,1200
2026-05-03 18:00:00,SummerBoost_US,US,meta,74,356,8422,109.88,52.4,0.355,3500
2026-05-03 18:00:00,BrandAware_DE,DE,meta,85,432,10484,39.22,22.79,0.376,1500
2026-05-03 18:00:00,InstallDrive_DE,DE,meta,103,488,12468,73.98,47.52,0.337,2000
2026-05-03 18:00:00,CreativeTest_US,US,tiktok,95,219,9794,28.44,18.01,0.374,800
2026-05-03 19:00:00,BrandAware_DE,DE,meta,87,381,8665,53.17,32.93,0.356,1500
2026-05-03 19:00:00,RetargetPro_UK,UK,tiktok,69,396,9301,28.13,13.24,0.45,1200
2026-05-03 19:00:00,CreativeTest_US,US,tiktok,116,389,10295,28.5,17.53,0.429,800
2026-05-03 19:00:00,InstallDrive_DE,DE,meta,39,483,11944,78.09,49.3,0.386,2000
2026-05-03 19:00:00,SummerBoost_US,US,meta,36,232,14407,98.08,44.48,0.368,3500
2026-05-03 20:00:00,InstallDrive_DE,DE,meta,82,464,13298,55.02,35.49,0.338,2000
2026-05-03 20:00:00,SummerBoost_US,US,meta,109,453,14742,106.82,68.56,0.413,3500
2026-05-03 20:00:00,BrandAware_DE,DE,meta,59,515,13034,52.29,29.62,0.395,1500
2026-05-03 20:00:00,RetargetPro_UK,UK,tiktok,58,382,13347,34.65,21.98,0.313,1200
2026-05-03 20:00:00,CreativeTest_US,US,tiktok,118,352,10881,24.93,14.81,0.327,800
2026-05-03 21:00:00,RetargetPro_UK,UK,tiktok,40,559,14107,43.59,27.88,0.347,1200
2026-05-03 21:00:00,CreativeTest_US,US,tiktok,95,426,13295,29.49,15.06,0.448,800
2026-05-03 21:00:00,InstallDrive_DE,DE,meta,116,489,11325,63.24,31.13,0.328,2000
2026-05-03 21:00:00,BrandAware_DE,DE,meta,75,422,9388,41.8,23.46,0.324,1500
2026-05-03 21:00:00,SummerBoost_US,US,meta,78,401,10403,101.38,63.81,0.335,3500
2026-05-03 22:00:00,CreativeTest_US,US,tiktok,115,351,9259,19.35,11.75,0.383,800
2026-05-03 22:00:00,InstallDrive_DE,DE,meta,107,210,13570,65.32,30.57,0.408,2000
2026-05-03 22:00:00,RetargetPro_UK,UK,tiktok,91,342,10283,33.32,16.26,0.435,1200
2026-05-03 22:00:00,BrandAware_DE,DE,meta,66,394,13408,51.28,28.13,0.357,1500
2026-05-03 22:00:00,SummerBoost_US,US,meta,110,330,11923,111.18,66.54,0.389,3500
2026-05-03 23:00:00,SummerBoost_US,US,meta,88,447,14363,101.98,50.81,0.348,3500
2026-05-03 23:00:00,BrandAware_DE,DE,meta,54,553,8147,48.53,31.06,0.364,1500
2026-05-03 23:00:00,InstallDrive_DE,DE,meta,107,300,9424,59.29,29.06,0.313,2000
2026-05-03 23:00:00,CreativeTest_US,US,tiktok,57,542,9398,25.3,13.07,0.367,800
2026-05-03 23:00:00,RetargetPro_UK,UK,tiktok,52,543,11167,39.11,18.12,0.306,1200
2026-05-04 00:00:00,RetargetPro_UK,UK,tiktok,39,461,8815,38.11,17.87,0.442,1200
2026-05-04 00:00:00,BrandAware_DE,DE,meta,100,541,13409,41.36,20.98,0.351,1500
2026-05-04 00:00:00,InstallDrive_DE,DE,meta,76,497,14134,63.52,38.13,0.37,2000
2026-05-04 00:00:00,CreativeTest_US,US,tiktok,65,545,11793,27.15,15.39,0.449,800
2026-05-04 00:00:00,SummerBoost_US,US,meta,61,262,9241,101.33,56.98,0.419,3500
2026-05-04 01:00:00,RetargetPro_UK,UK,tiktok,97,555,10373,42.53,20.3,0.348,1200
2026-05-04 01:00:00,BrandAware_DE,DE,meta,95,242,8728,41.85,24.14,0.329,1500
2026-05-04 01:00:00,InstallDrive_DE,DE,meta,73,337,10609,58.34,37.08,0.325,2000
2026-05-04 01:00:00,CreativeTest_US,US,tiktok,51,457,12677,21.15,9.91,0.383,800
2026-05-04 01:00:00,SummerBoost_US,US,meta,100,434,14120,107.54,58.64,0.449,3500
2026-05-04 02:00:00,InstallDrive_DE,DE,meta,118,260,9831,59.81,27.97,0.337,2000
2026-05-04 02:00:00,BrandAware_DE,DE,meta,41,249,11512,57.38,33.37,0.44,1500
2026-05-04 02:00:00,SummerBoost_US,US,meta,53,469,12123,126.1,76.61,0.328,3500
2026-05-04 02:00:00,RetargetPro_UK,UK,tiktok,108,347,14570,30.94,14.3,0.355,1200
2026-05-04 02:00:00,CreativeTest_US,US,tiktok,97,445,8514,22.03,9.97,0.395,800
2026-05-04 03:00:00,RetargetPro_UK,UK,tiktok,52,417,11760,32.72,16.01,0.339,1200
2026-05-04 03:00:00,SummerBoost_US,US,meta,80,268,13702,94.08,54.62,0.443,3500
2026-05-04 03:00:00,InstallDrive_DE,DE,meta,68,223,13622,65.38,33.83,0.399,2000
2026-05-04 03:00:00,CreativeTest_US,US,tiktok,119,215,13081,21.53,10.48,0.342,800
2026-05-04 03:00:00,BrandAware_DE,DE,meta,71,395,10244,49.49,27.8,0.302,1500
2026-05-04 04:00:00,CreativeTest_US,US,tiktok,119,370,10658,22.16,12.8,0.352,800
2026-05-04 04:00:00,BrandAware_DE,DE,meta,107,458,8233,50.4,30.19,0.374,1500
2026-05-04 04:00:00,SummerBoost_US,US,meta,114,405,13456,91.43,58.69,0.315,3500
2026-05-04 04:00:00,InstallDrive_DE,DE,meta,86,317,13530,78.2,50.22,0.402,2000
2026-05-04 04:00:00,RetargetPro_UK,UK,tiktok,59,450,10150,31.91,17.77,0.416,1200
2026-05-04 05:00:00,RetargetPro_UK,UK,tiktok,64,206,10717,36.75,23.64,0.378,1200
2026-05-04 05:00:00,SummerBoost_US,US,meta,33,317,11030,99.84,46.24,0.368,3500
2026-05-04 05:00:00,InstallDrive_DE,DE,meta,72,527,12631,64.74,38.25,0.312,2000
2026-05-04 05:00:00,BrandAware_DE,DE,meta,40,447,12078,57.48,30.47,0.324,1500
2026-05-04 05:00:00,CreativeTest_US,US,tiktok,65,253,9756,18.48,11.71,0.361,800
2026-05-04 06:00:00,SummerBoost_US,US,meta,101,406,9846,92.04,43.47,0.358,3500
2026-05-04 06:00:00,RetargetPro_UK,UK,tiktok,112,563,8860,26.17,14.02,0.405,1200
2026-05-04 06:00:00,CreativeTest_US,US,tiktok,74,331,13347,25.61,15.95,0.306,800
2026-05-04 06:00:00,InstallDrive_DE,DE,meta,98,523,13546,78.85,36.82,0.425,2000
2026-05-04 06:00:00,BrandAware_DE,DE,meta,35,304,9802,50.72,32.8,0.434,1500
2026-05-04 07:00:00,InstallDrive_DE,DE,meta,67,573,9958,65.74,41.78,0.444,2000
2026-05-04 07:00:00,CreativeTest_US,US,tiktok,43,338,8605,19.76,11.27,0.438,800
2026-05-04 07:00:00,RetargetPro_UK,UK,tiktok,118,415,13555,34.17,16.01,0.384,1200
2026-05-04 07:00:00,SummerBoost_US,US,meta,35,511,10187,117.93,57.95,0.345,3500
2026-05-04 07:00:00,BrandAware_DE,DE,meta,75,480,13084,52.46,27.17,0.39,1500
2026-05-04 08:00:00,RetargetPro_UK,UK,tiktok,93,250,8211,35.15,20.9,0.43,1200
2026-05-04 08:00:00,InstallDrive_DE,DE,meta,41,411,9583,60.47,35.65,0.333,2000
2026-05-04 08:00:00,SummerBoost_US,US,meta,50,357,11433,90.07,42.55,0.429,3500
2026-05-04 08:00:00,CreativeTest_US,US,tiktok,43,375,13387,27.19,16.27,0.337,800
